Season,DayNum,WTeamID,WScore,WTeamSeed,LTeamID,LScore,LTeamSeed,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Score
2018,136,1196,77,6,1382,62,11,0,27,65,10,32,13,18,9,26,19,9,11,4,21,17,48,3,19,25,34,6,33,10,18,6,3,19,1
2014,136,1196,67,1,1107,55,16,0,25,49,3,12,14,18,5,25,11,10,7,5,14,20,51,4,13,11,14,6,21,10,10,4,2,15,1
2007,154,1196,84,1,1326,75,1,0,26,53,10,18,22,25,10,28,11,15,5,3,19,30,64,4,23,11,17,10,18,10,7,11,4,20,1
2005,139,1437,76,5,1196,65,4,0,24,58,3,11,25,35,17,27,10,14,11,4,23,20,52,7,18,18,25,10,24,9,19,6,4,30,0
2021,137,1196,75,7,1439,70,10,1,26,46,5,13,18,27,5,30,9,15,5,3,19,24,57,7,23,15,21,6,16,11,11,6,2,24,1
2019,136,1196,70,10,1305,61,7,0,24,53,5,18,17,22,10,21,10,11,8,5,19,19,55,5,24,18,25,19,21,4,14,7,5,21,1
2011,145,1139,74,8,1196,71,2,1,24,60,9,33,17,27,16,25,8,10,2,1,20,25,57,3,14,18,22,8,26,10,7,6,3,24,0
2014,138,1196,61,1,1338,45,9,0,25,58,5,20,6,9,14,24,9,6,10,5,7,19,51,4,17,3,6,10,21,14,11,4,2,12,1
2006,138,1196,82,3,1454,60,11,0,30,56,8,20,14,19,10,31,17,10,6,7,19,22,61,7,20,9,17,14,19,10,11,6,3,18,1
2007,152,1196,76,1,1417,66,2,0,24,45,9,22,19,31,8,35,10,16,2,6,17,25,64,5,23,11,13,6,20,12,3,6,0,26,1
2017,136,1196,80,4,1190,65,13,0,26,54,7,22,21,27,12,26,16,15,12,4,12,25,62,9,24,6,10,13,19,12,17,9,0,19,1
2011,143,1196,83,2,1140,74,3,1,31,65,11,34,10,22,10,35,23,15,8,5,12,25,71,10,37,14,16,12,30,13,12,11,1,19,1
2003,139,1277,68,7,1196,46,2,0,25,45,6,16,12,18,9,21,15,10,5,0,18,16,43,5,21,9,12,8,14,9,14,2,1,20,0
2007,146,1196,85,1,1332,77,3,0,23,48,11,24,28,43,15,24,10,18,5,5,14,27,58,8,22,15,16,8,16,13,13,8,2,30,1
2013,144,1196,62,3,1195,50,15,0,22,57,4,15,14,23,15,20,12,10,11,3,11,20,44,4,11,6,11,6,22,11,20,7,3,20,1
2006,152,1196,73,3,1206,58,11,0,23,53,12,25,15,19,16,24,8,15,5,4,12,23,56,2,11,10,14,11,16,6,11,8,2,15,1
2021,139,1331,81,15,1196,78,7,0,26,57,10,30,19,23,5,15,12,11,12,0,11,32,58,7,22,7,9,10,24,12,19,7,3,19,0
2013,139,1196,78,3,1278,64,11,0,21,37,10,20,26,36,6,20,13,14,7,3,18,20,50,8,18,16,22,13,16,11,14,4,1,25,1
2004,136,1264,75,12,1196,60,5,0,26,60,6,15,17,21,13,23,10,10,8,4,21,21,45,3,13,15,22,4,22,4,14,4,4,18,0
2013,146,1276,79,4,1196,59,3,0,30,65,10,19,9,13,9,26,18,11,13,5,13,23,56,2,10,11,17,9,27,13,15,7,3,11,0
2011,136,1196,79,2,1364,51,15,0,29,53,8,23,13,17,9,26,22,12,11,2,15,17,47,5,19,12,18,8,18,8,17,7,3,17,1
2012,137,1196,71,7,1438,45,10,0,28,53,4,23,11,17,9,30,11,12,6,0,10,18,47,3,18,6,10,2,21,12,13,5,1,15,1
