Season,DayNum,WTeamID,WScore,WTeamSeed,LTeamID,LScore,LTeamSeed,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Score
2014,139,1112,84,1,1211,61,8,0,32,65,7,18,13,18,7,21,24,6,15,8,18,22,54,6,16,11,13,11,28,13,21,3,5,14,0
2017,154,1314,71,1,1211,65,1,0,26,73,4,27,15,26,15,31,15,4,7,8,22,20,59,8,19,17,26,12,37,11,14,2,5,22,0
2013,136,1211,64,1,1380,58,16,0,23,55,8,20,10,15,11,29,14,10,6,0,16,18,46,10,23,12,18,3,24,10,10,4,8,12,1
2021,140,1211,87,1,1328,71,8,0,28,57,8,22,23,26,9,22,12,10,7,2,12,29,58,5,16,8,12,6,18,10,12,4,8,21,1
2017,138,1211,79,1,1321,73,8,0,26,59,4,16,23,36,15,27,10,14,7,7,18,27,66,8,24,11,13,12,24,12,13,11,5,26,1
2015,137,1211,86,2,1295,76,15,0,30,58,7,22,19,28,11,24,16,9,5,3,13,29,54,10,21,8,12,3,21,5,13,3,3,22,1
2004,136,1211,76,2,1434,49,15,0,29,54,3,13,15,25,10,36,19,15,6,5,14,18,63,6,23,7,11,10,21,8,13,6,0,20,1
2003,136,1211,74,9,1153,69,8,0,20,47,6,14,28,37,8,28,12,12,2,2,15,26,66,10,27,7,10,13,22,13,10,7,6,24,1
2019,138,1211,83,1,1124,71,9,0,31,57,7,20,14,21,13,26,19,11,6,7,21,25,60,4,21,17,22,12,15,10,10,6,3,20,1
2018,143,1199,75,9,1211,60,4,0,27,58,6,20,15,22,10,30,19,13,8,9,22,20,59,5,20,15,24,14,28,7,13,5,2,16,0
2024,138,1211,89,5,1242,68,4,0,35,58,8,15,11,15,8,29,19,9,2,5,12,27,70,9,22,5,9,13,17,20,8,5,2,14,1
2010,137,1211,67,8,1199,60,9,0,21,42,3,10,22,30,6,32,11,15,5,5,19,21,59,6,20,12,20,11,21,15,8,7,4,22,1
2017,136,1211,66,1,1355,46,16,0,25,63,8,30,8,18,14,36,8,9,5,7,13,18,58,5,20,5,11,9,29,8,13,3,4,17,1
2005,138,1403,71,6,1211,69,3,0,29,59,4,11,9,16,8,24,18,7,7,1,14,29,62,2,13,9,18,17,27,14,13,2,1,17,0
2010,139,1393,87,1,1211,65,8,0,29,53,12,25,17,23,8,30,17,15,4,2,17,25,60,3,21,12,20,11,16,14,11,8,3,18,0
2013,138,1455,76,9,1211,70,1,0,25,50,14,28,12,18,10,20,16,15,8,6,22,21,59,8,23,20,29,21,18,13,13,8,2,17,0
2006,136,1211,79,3,1462,75,14,0,26,50,6,12,21,27,8,25,11,10,4,4,25,21,51,10,28,23,33,10,21,14,8,4,1,20,1
2009,144,1314,98,1,1211,77,4,0,36,68,11,19,15,27,11,31,23,9,8,4,17,27,58,7,23,16,23,4,27,10,12,6,5,19,0
2022,138,1211,82,1,1272,78,9,0,30,58,9,27,13,24,10,27,18,5,2,4,15,30,70,4,19,14,20,12,25,12,5,2,2,23,1
2019,136,1211,87,1,1192,49,16,0,34,64,9,21,10,16,15,32,22,11,9,6,20,15,50,6,21,13,23,10,20,8,17,7,4,14,1
2016,136,1211,68,11,1371,52,6,0,24,56,6,17,14,21,12,36,12,20,7,2,19,20,62,4,21,8,21,13,21,8,12,11,1,21,1
2006,143,1417,73,2,1211,71,3,0,23,57,6,21,21,30,12,20,12,10,5,4,22,24,51,3,10,20,26,11,26,14,17,3,4,22,0
2007,136,1231,70,7,1211,57,10,0,23,58,9,25,15,16,12,33,15,13,3,2,14,19,56,7,19,12,16,6,24,14,10,6,5,17,0
2016,144,1393,63,10,1211,60,11,0,22,61,5,15,14,16,15,18,9,9,9,10,12,24,55,8,21,4,5,12,25,18,17,4,8,14,0
2014,137,1211,85,8,1329,77,9,0,25,50,9,18,26,41,7,30,13,15,5,1,28,26,65,3,15,22,37,17,23,13,12,10,2,33,1
2011,138,1140,89,3,1211,67,11,0,31,59,14,28,13,15,4,23,17,8,10,6,19,24,57,2,9,17,21,12,24,18,15,4,5,19,0
2015,144,1211,74,2,1417,62,11,0,27,67,3,19,17,23,18,32,15,5,5,4,18,26,67,3,13,7,11,12,27,12,7,4,7,22,1
2019,143,1211,72,1,1199,58,4,0,25,62,7,19,15,20,13,32,11,14,6,6,16,24,61,3,20,7,11,7,29,10,14,9,6,20,1
2012,136,1211,77,7,1452,54,10,0,28,50,9,17,12,16,6,25,15,10,9,2,25,16,49,3,17,19,28,12,19,10,10,2,3,17,1
2021,146,1211,83,1,1166,65,5,0,34,57,9,24,6,10,6,28,23,16,5,2,12,28,69,5,23,4,8,8,17,11,10,9,0,12,1
2017,145,1211,83,1,1462,59,11,0,29,61,12,24,13,25,11,30,15,10,7,6,19,22,62,2,16,13,22,13,28,6,11,4,3,22,1
2012,138,1326,73,2,1211,66,7,0,25,53,9,24,14,18,9,22,13,11,6,4,17,22,56,8,23,14,19,13,21,14,9,3,1,19,0
2011,136,1211,86,11,1385,71,6,0,28,52,9,15,21,26,12,31,20,15,6,2,15,27,58,7,15,10,15,5,15,9,10,10,4,22,1
2009,136,1211,77,4,1103,64,13,0,23,44,5,15,26,31,7,27,15,8,5,5,18,21,57,10,23,12,18,11,15,15,8,0,1,23,1
2022,136,1211,93,1,1209,72,16,0,36,71,5,18,16,30,16,37,23,7,5,9,18,23,70,6,16,20,25,12,24,12,7,5,5,25,1
2021,138,1211,98,1,1313,55,16,0,34,61,14,27,16,18,9,33,27,11,8,3,15,19,62,7,21,10,16,4,17,10,9,7,0,14,1
2016,138,1211,82,11,1428,59,3,0,34,61,9,19,5,6,8,26,14,9,7,3,13,22,52,7,15,8,8,4,20,9,13,5,3,14,1
2018,138,1211,90,4,1326,84,5,0,31,58,9,22,19,31,13,26,15,13,5,4,22,30,66,11,26,13,16,8,17,12,12,6,2,24,1
2023,145,1163,82,4,1211,54,3,0,30,72,11,31,11,14,13,32,21,7,3,5,18,20,60,2,20,12,22,6,30,13,9,2,1,12,0
2021,154,1124,86,1,1211,70,1,0,30,67,10,23,16,18,14,20,18,7,8,5,19,25,49,5,17,15,21,1,16,16,14,4,3,17,0
