Season,DayNum,WTeamID,WScore,WTeamSeed,LTeamID,LScore,LTeamSeed,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Score
2017,137,1246,79,2,1297,70,15,0,27,61,3,17,22,28,11,35,12,12,5,9,15,26,73,8,32,10,11,13,27,11,8,6,3,22,1
2017,139,1246,65,2,1455,62,10,0,23,55,7,18,12,18,10,26,11,7,6,5,11,24,62,8,24,6,9,14,24,12,11,2,5,14,1
2012,136,1246,81,1,1443,66,16,0,30,54,3,10,18,25,9,30,14,12,2,9,14,25,63,6,15,10,16,10,20,10,10,6,2,19,1
2014,137,1246,56,8,1243,49,9,0,19,50,4,15,14,21,13,27,8,15,4,7,11,19,53,5,21,6,12,9,19,8,10,7,3,20,1
2016,138,1231,73,5,1246,67,4,0,25,52,6,21,17,23,6,24,13,13,5,4,22,24,57,4,16,15,19,10,24,8,16,6,2,24,0
2010,136,1246,100,1,1190,71,16,0,31,60,15,33,23,34,11,33,27,14,8,11,24,23,64,4,17,21,37,15,25,11,14,11,1,23,1
2019,146,1120,77,5,1246,71,2,1,26,65,7,23,18,24,12,25,8,9,10,7,21,27,61,5,21,12,21,11,30,14,14,5,5,19,0
2019,144,1246,62,2,1222,58,3,0,22,46,4,12,14,19,10,24,11,13,4,2,13,21,53,7,20,9,12,7,14,11,7,6,1,23,1
2023,139,1243,75,3,1246,69,6,0,26,54,5,21,18,22,4,19,14,8,11,4,17,26,63,4,20,13,17,17,25,12,16,6,1,17,0
2003,139,1246,74,1,1428,54,9,0,26,55,4,13,18,18,13,22,11,13,4,3,16,19,48,4,14,12,16,8,14,8,16,7,2,19,1
2018,143,1243,61,9,1246,58,5,0,19,54,9,22,14,22,11,18,12,10,11,2,30,16,42,3,12,23,37,11,27,6,15,5,3,21,0
2005,144,1246,62,2,1428,52,6,0,24,39,4,13,10,19,4,21,10,14,6,2,25,17,41,4,10,14,28,9,16,10,12,5,0,20,1
2003,145,1266,83,3,1246,69,1,0,31,55,10,19,11,15,10,26,21,15,6,6,22,25,64,4,16,15,24,20,16,14,11,10,2,19,0
2017,146,1314,75,1,1246,73,2,0,27,58,3,15,18,26,13,31,17,16,7,9,18,27,65,7,19,12,19,11,23,16,9,7,2,19,0
2012,144,1246,102,1,1231,90,4,0,31,64,5,10,35,37,15,24,12,6,3,4,18,36,69,5,18,13,17,12,19,16,8,3,2,27,1
2006,139,1163,87,1,1246,83,8,0,31,62,4,13,21,30,13,22,16,12,7,1,16,29,62,8,24,17,18,11,23,15,14,7,1,21,0
2015,136,1246,79,1,1214,56,16,0,28,61,3,10,20,28,13,38,15,13,7,5,18,17,59,4,16,18,23,6,25,2,11,9,3,22,1
2011,144,1246,62,4,1326,60,1,0,22,48,6,17,12,14,7,25,11,11,3,11,18,19,58,6,16,16,22,16,20,7,7,6,1,14,1
2014,154,1163,60,7,1246,54,8,0,22,53,6,19,10,10,8,26,8,10,9,4,17,18,46,5,16,13,24,10,23,11,13,6,5,10,0
2019,138,1246,62,2,1459,56,7,0,21,52,3,13,17,20,11,25,9,9,7,1,13,21,56,8,27,6,9,9,21,10,9,3,2,17,1
2003,137,1246,95,1,1237,64,16,0,40,65,10,20,5,11,10,25,22,13,7,4,17,22,60,4,15,16,22,15,18,10,19,7,1,15,1
2015,143,1246,78,1,1452,39,5,0,24,50,4,15,26,32,11,33,13,10,7,7,21,13,54,2,15,11,19,13,19,7,13,4,3,29,1
2010,138,1246,90,1,1448,60,9,0,38,63,7,21,7,17,14,28,21,11,6,6,21,21,64,2,15,16,26,19,15,12,11,6,3,17,1
2015,145,1246,68,1,1323,66,3,0,25,47,4,8,14,20,10,19,8,11,4,9,12,26,56,4,14,10,13,13,15,16,7,5,1,14,1
2012,138,1246,87,1,1235,71,8,0,31,56,10,20,15,22,12,28,19,11,2,5,19,25,61,3,22,18,25,12,19,7,7,6,2,18,1
2012,152,1246,69,1,1257,61,4,0,28,49,2,7,11,20,6,27,9,14,7,7,14,24,69,4,11,9,13,19,21,7,12,5,4,16,1
2007,137,1246,67,8,1437,58,9,0,20,44,5,19,22,31,10,27,12,11,5,5,18,18,55,7,21,15,20,10,20,8,8,5,2,22,1
2005,146,1277,94,5,1246,88,2,2,30,64,10,19,24,30,17,23,15,13,6,3,20,31,69,9,19,17,23,16,21,14,11,7,3,25,0
2004,139,1412,76,9,1246,75,1,0,30,67,8,18,8,13,18,15,19,12,9,1,19,27,61,7,20,14,18,20,21,13,16,4,4,16,0
2015,152,1458,71,1,1246,64,1,0,23,48,7,17,18,22,12,22,10,10,1,2,14,26,54,3,5,9,10,6,16,7,6,5,4,20,0
2017,144,1246,86,2,1417,75,3,0,31,63,10,23,14,17,10,19,18,6,5,5,17,29,55,9,23,8,13,8,20,16,13,3,5,19,1
2014,139,1246,78,8,1455,76,1,0,27,50,8,18,16,22,10,22,11,11,6,3,15,27,49,10,21,12,18,4,19,14,9,6,3,21,1
2011,136,1246,59,4,1343,57,13,0,24,47,5,11,6,11,6,20,12,9,5,7,8,24,52,3,14,6,7,8,20,8,6,8,2,11,1
2023,137,1246,61,6,1344,53,11,0,23,63,5,16,10,13,16,30,10,10,6,4,12,21,58,5,24,6,11,7,20,12,9,5,1,16,1
2014,144,1246,74,8,1257,69,4,0,24,55,4,14,22,27,15,22,8,12,5,2,19,26,53,4,15,13,23,11,18,11,10,6,3,24,1
2010,143,1246,62,1,1165,45,12,0,22,50,2,16,16,26,13,28,15,13,12,6,17,16,48,5,21,8,13,7,21,8,15,6,3,22,1
2004,137,1246,96,1,1197,76,16,0,35,62,11,28,15,23,13,29,23,17,8,5,15,30,66,11,30,5,12,12,17,13,17,13,1,19,1
2003,143,1246,63,1,1458,57,5,0,24,49,1,5,14,24,12,21,9,14,10,4,17,19,45,8,21,11,16,7,19,9,15,7,1,20,1
